"classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
23492986,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:23 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T17:43:23.106Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:29.749Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4832848"":{""retired"":{""id"":3223782,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:23.956Z"",""updated_at"":""2016-12-26T00:58:07.002Z"",""retired_at"":""2016-12-26T00:58:06.999Z"",""subject_id"":4832848,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H1049543.JPG"",""subject_id"":""168160""}}",4832848
23492989,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:24 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:43:39.272Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:44.378Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4775909"":{""retired"":{""id"":3223784,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:25.111Z"",""updated_at"":""2017-01-05T07:06:30.130Z"",""retired_at"":""2017-01-05T07:06:30.128Z"",""subject_id"":4775909,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2550125.JPG"",""subject_id"":""111221""}}",4775909
23492991,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:28 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T17:43:29.768Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:34.506Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4838331"":{""retired"":{""id"":3223785,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:28.558Z"",""updated_at"":""2016-12-27T20:28:24.852Z"",""retired_at"":""2016-12-27T20:28:24.849Z"",""subject_id"":4838331,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H1525333.JPG"",""subject_id"":""173643""}}",4838331
23492992,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:28 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T17:43:26.527Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:43:32.840Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4886274"":{""retired"":{""id"":3178643,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-15T13:17:54.245Z"",""updated_at"":""2017-01-01T18:11:32.793Z"",""retired_at"":""2017-01-01T18:11:32.790Z"",""subject_id"":4886274,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1440825.JPG"",""subject_id"":""221586""}}",4886274
23492994,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:29 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1275,""height"":736},""started_at"":""2016-12-18T17:43:23.171Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T17:43:29.512Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4820342"":{""retired"":{""id"":3212609,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-17T19:27:01.016Z"",""updated_at"":""2017-01-03T22:38:52.720Z"",""retired_at"":""2017-01-03T22:38:52.717Z"",""subject_id"":4820342,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H0934999.JPG"",""subject_id"":""155654""}}",4820342
23492995,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:33 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T17:43:34.525Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:39.749Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""FR"",""answers"":{},""filters"":{}}]}]","{""4877696"":{""retired"":{""id"":3223786,""workflow_id"":2672,""classifications_count"":5,""created_at"":""2016-12-18T17:43:34.098Z"",""updated_at"":""2017-01-22T22:50:41.774Z"",""retired_at"":""2017-01-22T22:50:41.751Z"",""subject_id"":4877696,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1046720.JPG"",""subject_id"":""213008""}}",4877696
23492999,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:35 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T17:43:32.908Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:43:39.874Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4895170"":{""retired"":{""id"":3223788,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:35.791Z"",""updated_at"":""2017-01-15T06:46:51.486Z"",""retired_at"":""2017-01-15T06:46:51.482Z"",""subject_id"":4895170,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I2049574.JPG"",""subject_id"":""230482""}}",4895170
23493000,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:36 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:43:44.384Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:55.250Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""DKRSTNBK"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""RGHTSD""},""filters"":{}}]}]","{""4835580"":{""retired"":{""id"":3223789,""workflow_id"":2672,""classifications_count"":5,""created_at"":""2016-12-18T17:43:36.197Z"",""updated_at"":""2017-01-19T10:05:31.013Z"",""retired_at"":""2017-01-19T10:05:31.000Z"",""subject_id"":4835580,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H1166845.JPG"",""subject_id"":""170892""}}",4835580
23493002,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:39 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:43:55.257Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:59.346Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4839428"":{""retired"":{""id"":3223790,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-18T17:43:40.096Z"",""updated_at"":""2017-01-04T22:29:43.349Z"",""retired_at"":""2017-01-04T22:29:43.346Z"",""subject_id"":4839428,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H1626530.JPG"",""subject_id"":""174740""}}",4839428
23493003,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:41 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T17:43:39.933Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:43:45.522Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4920893"":{""retired"":{""id"":3223791,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:41.455Z"",""updated_at"":""2016-12-21T21:41:31.259Z"",""retired_at"":""2016-12-21T21:41:31.256Z"",""subject_id"":4920893,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""J0443596.JPG"",""subject_id"":""256205""}}",4920893
23493005,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:43 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:43:59.352Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:44:02.602Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4895080"":{""retired"":{""id"":3223792,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:43.511Z"",""updated_at"":""2016-12-23T05:08:56.829Z"",""retired_at"":""2016-12-23T05:08:56.825Z"",""subject_id"":4895080,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I2046996.JPG"",""subject_id"":""230392""}}",4895080
23493009,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:46 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:44:02.610Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:44:05.746Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4930674"":{""retired"":{""id"":3213847,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-17T20:25:34.314Z"",""updated_at"":""2017-01-01T22:50:43.481Z"",""retired_at"":""2017-01-01T22:50:43.479Z"",""subject_id"":4930674,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""J0755114.JPG"",""subject_id"":""265986""}}",4930674
23493010,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:46 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T17:43:45.582Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:43:50.905Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4673076"":{""retired"":{""id"":3167114,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-14T17:37:34.217Z"",""updated_at"":""2017-01-08T03:16:13.953Z"",""retired_at"":""2017-01-08T03:16:13.950Z"",""subject_id"":4673076,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0449124.JPG"",""subject_id"":""8388""}}",4673076
23493012,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:47 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T17:43:39.773Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:53.445Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""DMSTCNML"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""RGHTSD""},""filters"":{}},{""choice"":""HMNNTVHCLS"",""answers"":{},""filters"":{}}]}]","{""4920337"":{""retired"":{""id"":3223793,""workflow_id"":2672,""classifications_count"":1,""created_at"":""2016-12-18T17:43:47.524Z"",""updated_at"":""2016-12-18T17:43:48.218Z"",""retired_at"":""2016-12-18T17:43:48.215Z"",""subject_id"":4920337,""retirement_reason"":""other""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""J0434698.JPG"",""subject_id"":""255649""}}",4920337
23493013,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:49 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:44:05.755Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:44:08.914Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4671493"":{""retired"":{""id"":3121261,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-12T17:29:04.290Z"",""updated_at"":""2016-12-18T17:43:50.139Z"",""retired_at"":""2016-12-18T17:43:50.136Z"",""subject_id"":4671493,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0443740.JPG"",""subject_id"":""6805""}}",4671493
23493017,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:52 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T17:43:53.467Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:43:58.589Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4668772"":{""retired"":{""id"":3223794,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:52.464Z"",""updated_at"":""2016-12-30T02:24:22.837Z"",""retired_at"":""2016-12-30T02:24:22.835Z"",""subject_id"":4668772,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0349275.JPG"",""subject_id"":""4084""}}",4668772
23493018,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:54 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:44:08.920Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:44:13.402Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4703786"":{""retired"":{""id"":3159815,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-14T11:24:32.776Z"",""updated_at"":""2016-12-18T17:43:55.222Z"",""retired_at"":""2016-12-18T17:43:55.219Z"",""subject_id"":4703786,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1053807.JPG"",""subject_id"":""39098""}}",4703786
23493021,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:43:57 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:44:13.409Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:44:16.810Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4732757"":{""retired"":{""id"":3223795,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:43:57.719Z"",""updated_at"":""2017-01-04T18:11:08.670Z"",""retired_at"":""2017-01-04T18:11:08.667Z"",""subject_id"":4732757,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1545795.JPG"",""subject_id"":""68069""}}",4732757
23493023,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 17:44:00 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T17:43:58.607Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:44:06.308Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4672652"":{""retired"":{""id"":3158189,""workflow_id"":2672,""classifications_count"":4,""created_at"":""2016-12-14T08:49:22.421Z"",""updated_at"":""2017-02-02T22:12:24.676Z"",""retired_at"":""2017-02-02T22:12:24.673Z"",""subject_id"":4672652,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0447403.JPG"",""subject_id"":""7964""}}",4672652
23493024,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:44:00 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:44:16.817Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:44:19.970Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4739363"":{""retired"":{""id"":3155550,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-14T02:03:22.673Z"",""updated_at"":""2017-01-12T18:46:58.407Z"",""retired_at"":""2017-01-12T18:46:58.388Z"",""subject_id"":4739363,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1737796.JPG"",""subject_id"":""74675""}}",4739363
